section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,1,1716212795660485596,1716212795812397596,151,671.877,721.68,7.654600927607059,-13.758023694493303
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,2,1716212795840526596,1716212796000486596,159,711.422,696.485,10.657051778631024,-11.822420328009159
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,3,1716212796080521596,1716212796376646596,296,621.078,676.347,3.6948704490616953,-10.354438294207997
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,4,1716212796408561596,1716212796684457596,275,638.683,611.256,5.002833686135477,-5.421912428370332
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,5,1716212796725132596,1716212797064385596,339,695.545,685.172,9.416155946055353,-10.983009764252781
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,6,1716212797104408596,1716212797304400596,199,623.946,735.091,3.9624850505502853,-14.801118465352134
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,7,1716212797336409596,1716212797572407596,235,669.379,724.598,7.4664175122351235,-13.980439464268137
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,8,1716212797592412596,1716212797932423596,340,715.436,724.038,11.028529148922882,-13.89425506784218
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,9,1716212797964419596,1716212799380633596,1416,625.973,665.327,4.062698369213299,-9.518700607365572
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,10,1716212799412430596,1716212799592456596,180,628.29,737.109,4.301335930671048,-14.95202287154411
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,11,1716212800116477596,1716212800216415596,99,652.67,677.585,6.116960870165452,-10.436421497174177
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,12,1716212800260425596,1716212800492456596,232,691.359,740.41,9.201209923963281,-15.154964858462696
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,13,1716212800517897596,1716212803580526596,3062,655.965,687.182,6.380106532583268,-11.160565391191687
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,14,1716212803616608596,1716212803940445596,323,599.306,633.25,2.014054526309959,-7.093885478768843
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,15,1716212803968467596,1716212804536426596,567,630.139,612.256,4.353661924485552,-5.499276898926736
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,16,1716212804584469596,1716212804776772596,192,633.627,718.75,4.694952055777771,-13.559974266212079
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,17,1716212804804427596,1716212804964412596,159,665.75,727.577,7.190595614234773,-14.20831948669452
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,18,1716212804992432596,1716212805200469596,208,697.031,731.932,9.622010949523185,-14.509371211163458
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,19,1716212805272429596,1716212805562077596,289,632.884,599.123,4.557592578115829,-4.504297129158503
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,20,1716212805924486596,1716212809172387596,3247,637.416,616.423,4.908770083515714,-5.813383630508746
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,21,1716212809212472596,1716212809400412596,187,628.673,742.821,4.337320722604516,-15.384304586043452
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,22,1716212809424477596,1716212809676454596,251,675.571,719.641,7.936633287803721,-13.6010660072502
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,23,1716212809708454596,1716212809888397596,179,732.592,707.152,12.311810126054775,-12.603328252123507
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,24,1716212809924412596,1716212810008562596,84,739.714,765.605,13.043440344924722,-16.989326500151172
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,25,1716212810028430596,1716212810176465596,148,772.032,753.986,15.52256417709532,-16.06104883296043
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,26,1716212810336415596,1716212810832428596,496,685.687,594.085,8.566258632009346,-4.11190965020628
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,27,1716212810884442596,1716212811076425596,191,733.846,734.724,12.484075967239876,-14.675700657995312
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,28,1716212811132388596,1716212811540610596,408,621.684,742.661,3.7943846245272543,-15.3752298707473
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,29,1716212811572445596,1716212812884509596,1312,632.21,746.713,4.616641434046665,-15.677187565535561
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,30,1716212812928446596,1716212813100469596,172,702.582,704.409,9.992288953039168,-12.42802213646061
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,31,1716212813132452596,1716212813364437596,231,774.3,693.896,15.489752046819358,-11.555957443560906
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,32,1716212813400435596,1716212813556755596,156,760.245,630.509,14.275934968233534,-6.818286250337896
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,33,1716212813608435596,1716212813840433596,231,628.992,598.493,4.261846574685938,-4.457172891264082
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,34,1716212813864475596,1716212814384497596,520,585.928,601.906,0.9918530392124615,-4.719440248014933
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,35,1716212814404471596,1716212814600442596,195,635.236,614.102,4.74194251777329,-5.638087008823086
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,36,1716212814672488596,1716212814864463596,191,743.643,694.533,13.131956739498463,-11.64183091196511
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,37,1716212814900523596,1716212815152463596,251,787.411,708.181,16.54498558334414,-12.606155118309934
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,38,1716212815180453596,1716212815380462596,200,744.286,686.188,13.1616127002816,-11.014035507334619
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,39,1716212815416815596,1716212815580455596,163,649.254,711.8,5.893177575917573,-13.026098101198311
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,40,1716212815617040596,1716212816584468596,967,611.014,737.986,2.9623049959916474,-15.024954079221908
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,41,1716212816644450596,1716212816908460596,264,780.772,731.633,16.11463278169654,-14.371551523068728
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,42,1716212816932462596,1716212817288432596,355,750.343,724.413,13.731432760133409,-13.87784257833693
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,43,1716212817336461596,1716212817648395596,311,627.031,742.89,4.209899629309652,-15.390239817646476
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,44,1716212817700415596,1716212818044506596,344,784.851,751.98,16.514043337129788,-15.886702666362137
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,45,1716212818080508596,1716212818320403596,239,699.899,749.432,9.886968411495054,-15.82640698763231
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,46,1716212818444513596,1716212818720429596,275,659.518,637.095,6.604055822911732,-7.371285420253233
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,47,1716212818768465596,1716212818956399596,187,619.29,728.414,3.5957347894094425,-14.297415253108626
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,48,1716212818980503596,1716212819176429596,195,664.819,715.423,7.099231995048011,-13.290366183432955
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,49,1716212819200425596,1716212819852445596,652,702.417,709.435,9.989770148848416,-12.807180277349252
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,50,1716212819884496596,1716212820064403596,179,773.269,708.088,15.452878123662293,-12.620463481468082
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,51,1716212820092434596,1716212820788573596,696,786.677,740.838,16.609480661029746,-15.049781418086042
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,52,1716212820841032596,1716212821516412596,675,621.642,758.118,3.8069565745388365,-16.54568890166594
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,53,1716212821556417596,1716212821728407596,171,691.904,754.6,9.277366323344399,-16.225368983340566
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,54,1716212821756443596,1716212822004431596,247,716.293,761.619,11.19956205924151,-16.724420765147045
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,55,1716212822032453596,1716212822224403596,191,765.381,769.718,15.068810138833012,-17.252807828513237
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,56,1716212822256634596,1716212822464502596,207,838.064,773.548,20.79114121618785,-17.3740911584786
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,57,1716212822496417596,1716212823012433596,516,762.925,783.149,14.93562479616815,-18.26509239621305
b7fbe4c3-ab8d-40a5-831d-cc10d6832a4b,950352ab-99f7-4149-9412-5494f7eb845c,58,1716212823052447596,1716212823340425596,287,641.13,773.601,5.350028241433432,-17.70718074308991
