section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,1,1715939123253117716,1715939123441080716,187,456.395,394.198,-8.92954739972249,10.981591892052306
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,2,1715939123481110716,1715939123713142716,232,407.446,459.642,-12.57136553266693,6.015643216996809
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,3,1715939123761125716,1715939123973196716,212,478.63,524.562,-7.138749734527492,1.140733102466572
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,4,1715939124009098716,1715939124269101716,260,404.309,463.952,-12.804634759226005,5.689897866449444
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,5,1715939124337090716,1715939124537082716,199,505.243,464.601,-5.139381397258855,5.6813871940402
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,6,1715939124569076716,1715939125205071716,635,469.77,531.434,-7.808759520701992,0.6209809396462124
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,7,1715939125277124716,1715939125385069716,107,545.413,531.295,-2.0805153770925666,0.6330013041212623
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,8,1715939125425096716,1715939125605124716,180,411.784,552.607,-12.197152138379945,-0.9733694476755815
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,9,1715939125637131716,1715939125801110716,163,423.485,593.513,-11.328816184121186,-4.05370446998529
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,10,1715939125841136716,1715939126001125716,159,537.084,571.21,-2.712736399625654,-2.391590876580583
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,11,1715939126033208716,1715939126281137716,247,463.463,578.642,-8.292486233516211,-2.9442232165149256
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,12,1715939126317117716,1715939126645113716,327,549.635,569.38,-1.7613213596727584,-2.2535360531261786
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,13,1715939126693120716,1715939127133129716,440,458.344,383.965,-8.79596774687226,11.755938949340855
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,14,1715939127181144716,1715939127413198716,232,493.202,545.05,-6.034595049766554,-0.40853148450172433
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,15,1715939127441128716,1715939127513302716,72,463.135,543.717,-8.31060925454424,-0.3068509987404213
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,16,1715939127573139716,1715939127881121716,307,549.148,511.728,-1.798293278015283,2.1162225287085468
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,17,1715939127929149716,1715939130225128716,2295,466.617,396.801,-8.14262404959197,10.7925427589547
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,18,1715939130257119716,1715939131061107716,803,412.015,422.708,-12.276112615513926,8.796392071525517
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,19,1715939131113132716,1715939131473133716,360,597.188,421.144,1.8595825795466032,8.984460012173258
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,20,1715939131509111716,1715939131925110716,415,641.887,456.365,5.253127703463369,6.307096229078784
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,21,1715939131969095716,1715939132561321716,592,562.515,337.565,-0.7993987759753576,15.324151973301884
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,22,1715939132613291716,1715939133241137716,627,416.467,380.53,-12.018167816555591,11.97447940421931
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,23,1715939133281299716,1715939134297139716,1015,561.807,325.545,-0.8563818296031994,16.236223976867354
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,24,1715939134349128716,1715939135049111716,699,408.144,379.608,-12.659507581051958,12.03422869309391
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,25,1715939135201093716,1715939135801110716,600,423.377,358.233,-11.53914050876139,13.661460350663239
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,26,1715939135977143716,1715939136317089716,339,453.652,361.488,-9.196689757037761,13.449214586037288
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,27,1715939136373090716,1715939136597141716,224,389.761,421.811,-13.974965135686315,8.843896914115582
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,28,1715939136637124716,1715939137157155716,520,459.079,398.633,-8.71738887946349,10.64870109206112
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,29,1715939137193140716,1715939137481180716,288,395.358,359.191,-13.697726202775899,13.552251683362089
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,30,1715939137517117716,1715939137965137716,448,477.412,434.118,-7.276512520249122,7.9781080150821895
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,31,1715939137985239716,1715939139041109716,1055,485.381,440.565,-6.664241892015803,7.49406919751924
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,32,1715939139081116716,1715939139249120716,168,392.57,388.443,-13.83325275640809,11.351712816857795
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,33,1715939139293126716,1715939140865072716,1571,512.481,389.453,-4.633772613101464,11.374666634227305
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,34,1715939140905108716,1715939141270024716,364,436.602,462.148,-10.354735353663546,5.842352364650956
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,35,1715939141297088716,1715939141457065716,159,482.193,483.868,-6.880520142091306,4.218041980025593
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,36,1715939141493057716,1715939141693071716,200,421.331,508.215,-11.480812415290307,2.366970449290354
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,37,1715939141765072716,1715939141977203716,212,447.51,496.423,-9.503675807026003,3.2614206965228676
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,38,1715939142033110716,1715939142217126716,184,596.834,568.656,1.8166564999704076,-2.198965935844267
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,39,1715939142265138716,1715939142469129716,203,457.665,532.252,-8.724955960307208,0.5588050356863307
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,40,1715939142529135716,1715939142701113716,171,610.068,586.767,2.8224848879752225,-3.570876843942956
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,41,1715939142741119716,1715939143213110716,471,502.163,497.287,-5.361651176309697,3.20641179419482
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,42,1715939143497082716,1715939147041096716,3544,459.58,451.032,-8.61883557272001,6.691785571142077
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,43,1715939147077104716,1715939147537128716,460,519.368,388.281,-4.106034316676447,11.466263792366696
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,44,1715939147569111716,1715939147893215716,324,547.29,428.788,-1.9510626971513725,8.403510514873647
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,45,1715939147921204716,1715939148577261716,656,553.592,382.089,-1.4797108746536396,11.94535441404861
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,46,1715939148609339716,1715939149437116716,827,518.091,418.851,-4.184273176085209,9.149807438115877
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,47,1715939149469238716,1715939150361119716,891,546.322,378.519,-2.0398820323674407,12.214641279410186
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,48,1715939150393096716,1715939151488379716,1095,494.08,388.654,-6.046685882003551,11.426000701397761
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,49,1715939151525105716,1715939151713148716,188,543.04,364.643,-2.298269491766459,13.2660242595523
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,50,1715939151825104716,1715939152037107716,212,562.573,384.599,-0.7889453961160157,11.75622247729007
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,51,1715939152085078716,1715939152273163716,188,491.385,398.478,-6.2431977651623765,10.681026139104366
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,52,1715939152305137716,1715939152473121716,167,545.366,395.794,-2.107426438815108,10.90456954633998
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,53,1715939152521167716,1715939154433082716,1911,468.216,419.373,-7.992585446952361,9.087836851434755
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,54,1715939154465099716,1715939154837080716,371,432.532,454.419,-10.67160007168726,6.422869038549217
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,55,1715939154861078716,1715939155653116716,792,468.945,425.749,-7.930059439449601,8.606499233977694
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,56,1715939155693047716,1715939156185085716,492,537.237,381.366,-2.7373900493967804,11.996454913972212
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,57,1715939156225072716,1715939156669151716,444,588.95,416.256,1.2310569501282218,9.355843644137655
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,58,1715939156921083716,1715939157325073716,403,559.338,385.675,-1.0373229426143957,11.674258469312182
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,59,1715939157353131716,1715939157889113716,535,540.808,415.458,-2.4498792915654604,9.412896709407024
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,60,1715939157921076716,1715939158757080716,836,540.152,346.822,-2.5303024717854474,14.616710973915282
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,61,1715939158789162716,1715939159433096716,643,471.389,400.49,-7.772340446447544,10.51697102966487
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,62,1715939159465095716,1715939159705111716,240,532.738,417.384,-3.065914337291337,9.265050739762964
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,63,1715939159741100716,1715939160477092716,735,470.986,423.086,-7.777108813572658,8.808859470411203
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,64,1715939160833101716,1715939160897131716,64,466.503,438.316,-8.103643768507741,7.655634786616649
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,65,1715939160917106716,1715939161429090716,511,469.947,434.969,-7.844484456162217,7.910233676422326
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,66,1715939161449086716,1715939161901091716,452,509.443,526.693,-4.805301680726028,0.980900453933165
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,67,1715939161985064716,1715939162153071716,168,468.535,626.918,-7.935110403012834,-6.591187052701609
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,68,1715939162189092716,1715939162409118716,220,525.07,693.439,-3.6683578482521324,-11.645498379855654
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,69,1715939162449094716,1715939162529114716,80,470.741,629.534,-7.769421131873495,-6.789689069637458
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,70,1715939162569079716,1715939162825105716,256,475.364,512.304,-7.388333398138575,2.0670100315075874
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,71,1715939163065090716,1715939163177094716,112,437.763,442.199,-10.287336190341653,7.346917368747682
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,72,1715939163197098716,1715939164333139716,1136,516.617,439.075,-4.286029944308948,7.617349155354331
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,73,1715939164357083716,1715939165681062716,1323,431.76,417.142,-10.77854579216526,9.231529603168546
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,74,1715939165713251716,1715939166145085716,431,488.542,396.958,-6.462569378977172,10.794439237546378
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,75,1715939166169109716,1715939166397088716,227,456.532,383.852,-8.935313382032957,11.762983298102851
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,76,1715939166429093716,1715939166705066716,275,468.41,418.585,-7.978641246886392,9.147509529741878
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,77,1715939166749104716,1715939167045091716,295,494.453,465.96,-5.958426699185288,5.575814260558593
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,78,1715939167105093716,1715939167465093716,360,508.893,568.712,-4.848527113111853,-2.20019485173147
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,79,1715939167505078716,1715939168569096716,1064,484.956,442.632,-6.695038560005455,7.337500512406457
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,80,1715939168605128716,1715939169017104716,411,506.175,450.922,-5.075028243957741,6.717263392741043
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,81,1715939169045081716,1715939169293140716,248,539.076,411.619,-2.5835931760506363,9.70355919037786
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,82,1715939169341088716,1715939169493090716,152,478.545,423.621,-7.199787716336416,8.772405158297563
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,83,1715939169529096716,1715939169733108716,204,547.937,385.482,-1.9133916759752143,11.68703825606534
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,84,1715939169789073716,1715939170397075716,608,401.738,435.429,-13.038558098027801,7.831650271763837
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,85,1715939170425096716,1715939170561139716,136,432.758,453.833,-10.655057801133133,6.467149287598251
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,86,1715939170617067716,1715939171165103716,548,559.419,370.052,-1.0336553556452597,12.85917933814623
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,87,1715939171233154716,1715939172497157716,1264,415.563,462.416,-11.951986179813495,5.81153226663746
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,88,1715939172533122716,1715939173069109716,535,402.972,514.686,-12.867759288087488,1.8767510718995306
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,89,1715939173113128716,1715939174177122716,1063,436.276,434.611,-10.40975908230225,7.9180425053491446
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,90,1715939174201183716,1715939174389169716,187,452.802,374.739,-9.237510629963216,12.447849145240635
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,91,1715939174437082716,1715939175021124716,584,501.216,528.549,-5.428220277048999,0.8400929452113299
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,92,1715939175065108716,1715939175285099716,219,472.175,451.279,-7.660883294332347,6.678630370145582
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,93,1715939175325096716,1715939175993087716,667,404.076,456.739,-12.830847249562305,6.231829781193986
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,94,1715939176037181716,1715939176697083716,659,487.55,441.358,-6.498474324893011,7.43494516672808
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,95,1715939176737097716,1715939176993173716,256,580.113,411.314,0.5558584652102673,9.730905370319904
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,96,1715939177041079716,1715939177997067716,955,457.759,437.016,-8.770821092901665,7.749295990174074
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,97,1715939178209097716,1715939179025093716,815,469.123,428.08,-7.9140603904725015,8.430413077928655
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,98,1715939179053179716,1715939179429110716,375,422.426,451.886,-11.442441081002286,6.608003664358982
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,99,1715939179457102716,1715939179669079716,211,480.145,464.016,-7.046358693441473,5.718610546841393
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,100,1715939179709084716,1715939180029082716,319,474.864,560.951,-7.424534004003541,-1.6095993115955134
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,101,1715939180053185716,1715939180573076716,519,526.626,563.939,-3.504505866486056,-1.8401480814829485
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,102,1715939180613094716,1715939182169094716,1556,463.223,423.142,-8.369405492043109,8.800171085682516
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,103,1715939182225091716,1715939182601232716,376,627.817,467.936,4.177477639428743,5.433234389497909
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,104,1715939182653102716,1715939182933077716,279,542.9,481.266,-2.2750806238504038,4.42481667920804
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,105,1715939182985074716,1715939183141118716,156,421.25,534.726,-11.480338525142972,0.3713925283268211
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,106,1715939183173103716,1715939183353084716,179,459.808,568.546,-8.566151636585627,-2.1812762559538013
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,107,1715939183377084716,1715939183633104716,256,510.803,560.858,-4.70287630794428,-1.6057660973171775
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,108,1715939183657198716,1715939183869209716,212,556.272,557.685,-1.257977051453679,-1.3673588766994176
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,109,1715939183893136716,1715939184013284716,120,601.176,577.107,2.146627833986731,-2.8393541582166715
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,110,1715939184069117716,1715939184245078716,175,369.913,536.658,-15.363583372284008,0.22567614096792116
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,111,1715939184277089716,1715939184537132716,260,420.268,567.119,-11.558905864595499,-2.066363181275632
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,112,1715939184613093716,1715939184861094716,248,406.934,388.134,-12.732526679419657,11.391726868638473
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,113,1715939184889078716,1715939185065133716,176,446.267,400.014,-9.69628565354091,10.534611985418275
90a9c3ba-fcb6-4e20-a906-c24e4f6ee2ba,a5efa67e-45d4-4659-bc3e-1214e48eb8f8,114,1715939185105098716,1715939185697104716,592,375.762,418.966,-15.048516551296322,9.043293052097718
