section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
6d954fcb-7a2a-4e62-a65c-1b3d636e7820,10e8e108-c581-4e79-b4b6-44a53ec509b2,1,1716216302526381527,1716216303070358527,543,651.444,737.91,6.0983817757869545,-14.99974159819206
6d954fcb-7a2a-4e62-a65c-1b3d636e7820,10e8e108-c581-4e79-b4b6-44a53ec509b2,2,1716216303114537527,1716216303374305527,259,597.7,642.203,1.8938543105545824,-7.772392897531252
6d954fcb-7a2a-4e62-a65c-1b3d636e7820,10e8e108-c581-4e79-b4b6-44a53ec509b2,3,1716216303422244527,1716216303742323527,320,495.931,664.011,-5.877906094379518,-9.406662576293296
6d954fcb-7a2a-4e62-a65c-1b3d636e7820,10e8e108-c581-4e79-b4b6-44a53ec509b2,4,1716216303782322527,1716216303962314527,179,581.499,662.246,0.6609929582727051,-9.291965750334214
6d954fcb-7a2a-4e62-a65c-1b3d636e7820,10e8e108-c581-4e79-b4b6-44a53ec509b2,5,1716216303986333527,1716216304246343527,260,535.815,693.175,-2.843270126772322,-11.629048391522176
6d954fcb-7a2a-4e62-a65c-1b3d636e7820,10e8e108-c581-4e79-b4b6-44a53ec509b2,6,1716216304286275527,1716216304510310527,224,601.957,694.596,2.237504103661978,-11.740765338439012
6d954fcb-7a2a-4e62-a65c-1b3d636e7820,10e8e108-c581-4e79-b4b6-44a53ec509b2,7,1716216304542346527,1716216304842315527,299,666.942,695.739,7.234331359554477,-11.80113201700588
6d954fcb-7a2a-4e62-a65c-1b3d636e7820,10e8e108-c581-4e79-b4b6-44a53ec509b2,8,1716216304906304527,1716216306218344527,1312,609.962,535.205,2.8107896531199,0.336665572192828
6d954fcb-7a2a-4e62-a65c-1b3d636e7820,10e8e108-c581-4e79-b4b6-44a53ec509b2,9,1716216306258321527,1716216306630388527,372,615.518,657.788,3.259346814075296,-8.950354954559028
6d954fcb-7a2a-4e62-a65c-1b3d636e7820,10e8e108-c581-4e79-b4b6-44a53ec509b2,10,1716216306678310527,1716216306890320527,212,631.978,528.35,4.4799518103572415,0.8558158366582561
6d954fcb-7a2a-4e62-a65c-1b3d636e7820,10e8e108-c581-4e79-b4b6-44a53ec509b2,11,1716216306914312527,1716216309458342527,2544,637.017,466.191,4.877861247381436,5.563837980845652
