section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
c2372ee0-d36c-42aa-a2f6-27153ed60a56,22aeea70-f9ad-426d-a1d8-1f4f2bcc7a35,1,1716279070288799633,1716279070460962633,172,599.065,456.444,1.9937683409056333,6.307755164534068
c2372ee0-d36c-42aa-a2f6-27153ed60a56,22aeea70-f9ad-426d-a1d8-1f4f2bcc7a35,2,1716279070508821633,1716279070608941633,100,508.021,540.759,-4.912435821297547,-0.08407915785663275
c2372ee0-d36c-42aa-a2f6-27153ed60a56,22aeea70-f9ad-426d-a1d8-1f4f2bcc7a35,3,1716279070632949633,1716279070788863633,155,456.885,565.741,-8.786715688794866,-1.9690660080365885
c2372ee0-d36c-42aa-a2f6-27153ed60a56,22aeea70-f9ad-426d-a1d8-1f4f2bcc7a35,4,1716279070820870633,1716279070989049633,168,509.427,542.368,-4.805989166555012,-0.20591331138548563
c2372ee0-d36c-42aa-a2f6-27153ed60a56,22aeea70-f9ad-426d-a1d8-1f4f2bcc7a35,5,1716279071024906633,1716279071409232633,384,581.785,571.126,0.6757572201077546,-2.386425969984947
c2372ee0-d36c-42aa-a2f6-27153ed60a56,22aeea70-f9ad-426d-a1d8-1f4f2bcc7a35,6,1716279071436902633,1716279071832840633,395,612.698,569.048,3.019573077140442,-2.2280377132493996
c2372ee0-d36c-42aa-a2f6-27153ed60a56,22aeea70-f9ad-426d-a1d8-1f4f2bcc7a35,7,1716279071864917633,1716279072408879633,543,640.252,577.444,5.110961133078259,-2.8618576869749415
c2372ee0-d36c-42aa-a2f6-27153ed60a56,22aeea70-f9ad-426d-a1d8-1f4f2bcc7a35,8,1716279072432974633,1716279072592888633,159,678.3,593.849,8.005036298968209,-4.096036467983647
c2372ee0-d36c-42aa-a2f6-27153ed60a56,22aeea70-f9ad-426d-a1d8-1f4f2bcc7a35,9,1716279072616858633,1716279073048891633,432,644.117,577.785,5.404235449483899,-2.8871839026320467
c2372ee0-d36c-42aa-a2f6-27153ed60a56,22aeea70-f9ad-426d-a1d8-1f4f2bcc7a35,10,1716279073104872633,1716279073348902633,244,482.818,543.042,-6.820709489865164,-0.25639615614127415
c2372ee0-d36c-42aa-a2f6-27153ed60a56,22aeea70-f9ad-426d-a1d8-1f4f2bcc7a35,11,1716279073369076633,1716279073648925633,279,518.073,548.42,-4.1514213495327095,-0.6642888717531878
c2372ee0-d36c-42aa-a2f6-27153ed60a56,22aeea70-f9ad-426d-a1d8-1f4f2bcc7a35,12,1716279073688934633,1716279073928935633,240,582.5,571.498,0.7299817453073238,-2.4146125828880125
c2372ee0-d36c-42aa-a2f6-27153ed60a56,22aeea70-f9ad-426d-a1d8-1f4f2bcc7a35,13,1716279073960934633,1716279074340866633,379,633.345,577.923,4.587008241650869,-2.8988515100295214
c2372ee0-d36c-42aa-a2f6-27153ed60a56,22aeea70-f9ad-426d-a1d8-1f4f2bcc7a35,14,1716279074384905633,1716279074789035633,404,546.564,500.595,-1.9949569728546004,2.9599933284944475
c2372ee0-d36c-42aa-a2f6-27153ed60a56,22aeea70-f9ad-426d-a1d8-1f4f2bcc7a35,15,1716279074816873633,1716279075088939633,272,574.628,459.004,0.1341895090107969,6.114463538043917
c2372ee0-d36c-42aa-a2f6-27153ed60a56,22aeea70-f9ad-426d-a1d8-1f4f2bcc7a35,16,1716279075268884633,1716279075845000633,576,566.942,526.136,-0.4494597172365133,1.024278130586471
c2372ee0-d36c-42aa-a2f6-27153ed60a56,22aeea70-f9ad-426d-a1d8-1f4f2bcc7a35,17,1716279075864911633,1716279076076856633,211,544.206,533.29,-2.171979934201038,0.4817388531558148
c2372ee0-d36c-42aa-a2f6-27153ed60a56,22aeea70-f9ad-426d-a1d8-1f4f2bcc7a35,18,1716279076104909633,1716279077492921633,1388,556.083,463.914,-1.27581188351711,5.741357211245861
c2372ee0-d36c-42aa-a2f6-27153ed60a56,22aeea70-f9ad-426d-a1d8-1f4f2bcc7a35,19,1716279077692877633,1716279077880973633,188,574.02,507.299,0.08710436650230677,2.4524650030678377
c2372ee0-d36c-42aa-a2f6-27153ed60a56,22aeea70-f9ad-426d-a1d8-1f4f2bcc7a35,20,1716279077900888633,1716279078181022633,280,536.812,528.741,-2.732164775678322,0.8264291300035072
c2372ee0-d36c-42aa-a2f6-27153ed60a56,22aeea70-f9ad-426d-a1d8-1f4f2bcc7a35,21,1716279078212993633,1716279078536924633,323,510.05,516.201,-4.760384545031416,1.7753075405265628
c2372ee0-d36c-42aa-a2f6-27153ed60a56,22aeea70-f9ad-426d-a1d8-1f4f2bcc7a35,22,1716279078569094633,1716279078669061633,99,495.938,595.04,-5.837019958747751,-4.190498665444089
c2372ee0-d36c-42aa-a2f6-27153ed60a56,22aeea70-f9ad-426d-a1d8-1f4f2bcc7a35,23,1716279078696890633,1716279078984943633,288,445.006,639.923,-9.736826445854454,-7.560168510490047
c2372ee0-d36c-42aa-a2f6-27153ed60a56,22aeea70-f9ad-426d-a1d8-1f4f2bcc7a35,24,1716279079036934633,1716279079204946633,168,552.212,724.542,-1.592885235371248,-14.008670126771454
c2372ee0-d36c-42aa-a2f6-27153ed60a56,22aeea70-f9ad-426d-a1d8-1f4f2bcc7a35,25,1716279079245384633,1716279079485015633,239,601.684,742.505,2.2413211289387784,-15.369717855095509
c2372ee0-d36c-42aa-a2f6-27153ed60a56,22aeea70-f9ad-426d-a1d8-1f4f2bcc7a35,26,1716279079504870633,1716279079692964633,188,580.896,738.28,0.6266847147558544,-15.052196247892088
c2372ee0-d36c-42aa-a2f6-27153ed60a56,22aeea70-f9ad-426d-a1d8-1f4f2bcc7a35,27,1716279079932885633,1716279080432857633,499,651.579,611.26,5.983348346469415,-5.419371354642826
c2372ee0-d36c-42aa-a2f6-27153ed60a56,22aeea70-f9ad-426d-a1d8-1f4f2bcc7a35,28,1716279080476928633,1716279081089047633,612,545.561,492.253,-2.0717790916974117,3.5922770608225374
c2372ee0-d36c-42aa-a2f6-27153ed60a56,22aeea70-f9ad-426d-a1d8-1f4f2bcc7a35,29,1716279081129087633,1716279081304893633,175,481.113,571.121,-6.953326032816718,-2.379051313383366
c2372ee0-d36c-42aa-a2f6-27153ed60a56,22aeea70-f9ad-426d-a1d8-1f4f2bcc7a35,30,1716279081332938633,1716279081532962633,200,537.381,564.769,-2.689716117962684,-1.903548894088696
c2372ee0-d36c-42aa-a2f6-27153ed60a56,22aeea70-f9ad-426d-a1d8-1f4f2bcc7a35,31,1716279081560987633,1716279082220855633,659,588.657,574.236,1.1970134949528917,-2.6220958277449573
c2372ee0-d36c-42aa-a2f6-27153ed60a56,22aeea70-f9ad-426d-a1d8-1f4f2bcc7a35,32,1716279082261015633,1716279083305122633,1044,563.112,484.789,-0.7405957188081226,4.159019235037199
c2372ee0-d36c-42aa-a2f6-27153ed60a56,22aeea70-f9ad-426d-a1d8-1f4f2bcc7a35,33,1716279083332891633,1716279083732929633,400,573.31,497.327,0.033362005757067915,3.2085884830742155
c2372ee0-d36c-42aa-a2f6-27153ed60a56,22aeea70-f9ad-426d-a1d8-1f4f2bcc7a35,34,1716279083764910633,1716279084412889633,647,552.359,532.506,-1.5543346992501934,0.5412752322620491
c2372ee0-d36c-42aa-a2f6-27153ed60a56,22aeea70-f9ad-426d-a1d8-1f4f2bcc7a35,35,1716279084436922633,1716279085529006633,1092,589.87,502.224,1.289260786931856,2.837169139072632
c2372ee0-d36c-42aa-a2f6-27153ed60a56,22aeea70-f9ad-426d-a1d8-1f4f2bcc7a35,36,1716279085573184633,1716279086308902633,735,634.451,526.793,4.667579406974715,0.9737266111526438
c2372ee0-d36c-42aa-a2f6-27153ed60a56,22aeea70-f9ad-426d-a1d8-1f4f2bcc7a35,37,1716279086341139633,1716279087236945633,895,576.708,543.658,0.2905711028584774,-0.30411087638320317
c2372ee0-d36c-42aa-a2f6-27153ed60a56,22aeea70-f9ad-426d-a1d8-1f4f2bcc7a35,38,1716279087256920633,1716279087701031633,444,617.259,547.934,3.3639333661006465,-0.6279223937914734
