section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,1,1716194485523373157,1716194485751323157,227,613.536,588.402,3.085949593138155,-3.694516699821715
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,2,1716194485771352157,1716194486091366157,320,653.271,565.06,6.0959573587144655,-1.923036681266711
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,3,1716194486123274157,1716194486467389157,344,569.163,575.75,-0.2811327490370449,-2.73687158289681
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,4,1716194486491417157,1716194486779365157,287,536.922,588.147,-2.7268901096555522,-3.6747458100151142
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,5,1716194486839234157,1716194486979437157,140,352.583,590.593,-16.69774162531345,-3.8026706822247966
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,6,1716194487019355157,1716194487155422157,136,421.057,588.034,-11.509238584319725,-3.6404522264339634
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,7,1716194487187425157,1716194487347406157,159,470.942,578.71,-7.725954827788817,-2.9508194264714316
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,8,1716194487371375157,1716194487535395157,164,511.844,574.775,-4.625914727036817,-2.6594828477431367
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,9,1716194487563455157,1716194487891410157,327,541.859,582.186,-2.3517757468515805,-3.223567916408842
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,10,1716194487911425157,1716194488091464157,180,556.234,572.637,-1.2613291372422561,-2.500652762039063
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,11,1716194488123715157,1716194488643435157,519,616.998,562.987,3.3450669885163333,-1.7685730858058673
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,12,1716194488795432157,1716194488927478157,132,350.972,581.716,-16.81199900008154,-3.1390512326361213
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,13,1716194488963442157,1716194489143524157,180,392.694,590.945,-13.659818962012332,-3.848145575946211
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,14,1716194489175341157,1716194489307301157,131,444.687,588.735,-9.719342426806762,-3.7009834630109197
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,15,1716194489335431157,1716194489451407157,115,500.145,573.992,-5.512210196564372,-2.5987758803950234
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,16,1716194489483372157,1716194489671527157,188,557.751,586.776,-1.1468812062974432,-3.572267683259162
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,17,1716194489703228157,1716194489859320157,156,601.185,568.745,2.1465618903555423,-2.2055297714200353
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,18,1716194489891430157,1716194490247397157,355,566.756,581.027,-0.4637241622263817,-3.13686819518039
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,19,1716194490271412157,1716194490719308157,447,643.415,565.909,5.34863017841693,-1.9881983468020747
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,20,1716194490747399157,1716194490895374157,147,588.516,572.899,1.1862426014773193,-2.5207566264135224
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,21,1716194490955496157,1716194491107198157,151,521.129,476.806,-3.928627579976882,4.760213466149892
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,22,1716194491143445157,1716194491555448157,412,456.335,462.875,-8.85555403010508,5.796160473932802
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,23,1716194491595398157,1716194491751396157,155,549.694,568.37,-1.7567939515390458,-2.176990719419165
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,24,1716194491783488157,1716194491903541157,120,601.512,557.833,2.1706999950504073,-1.378460702668771
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,25,1716194491951431157,1716194492151410157,199,488.999,578.907,-6.357945675120175,-2.9690147337412305
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,26,1716194492187615157,1716194492523321157,335,560.334,578.05,-0.9506375416368129,-2.9110418496912427
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,27,1716194492547434157,1716194492875530157,328,643.487,570.087,5.35480290916016,-2.304523172829312
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,28,1716194492915529157,1716194493183575157,268,548.869,566.643,-1.8192752309688884,-2.0460639585502696
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,29,1716194493223400157,1716194493383422157,160,587.794,490.509,1.1326015131980043,3.7254525923872945
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,30,1716194493411455157,1716194493623440157,211,597.914,463.557,1.9048314949403395,5.768586893480382
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,31,1716194493691625157,1716194493803489157,111,463.357,590.344,-8.305299209656546,-3.827747318254915
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,32,1716194493831349157,1716194494007583157,176,417.352,606.289,-11.803745344547915,-5.012233950056078
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,33,1716194494039271157,1716194494147426157,108,462.556,576.887,-8.36053850824978,-2.8115198516391806
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,34,1716194494175360157,1716194494335644157,160,505.741,579.635,-5.089378777253951,-3.0266028127998337
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,35,1716194494359229157,1716194494791335157,432,548.608,578.698,-1.839758814492292,-2.9596749138985747
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,36,1716194494823365157,1716194495195405157,372,614.718,563.351,3.172236523218769,-1.7962371824622094
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,37,1716194495231519157,1716194495363340157,131,565.152,575.888,-0.5852877084215128,-2.7472765285776033
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,38,1716194495395392157,1716194495571455157,176,502.874,583.055,-5.307532776373207,-3.2849502325993885
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,39,1716194495591433157,1716194497463589157,1872,560.582,572.633,-0.9317243640885046,-2.5004577786612447
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,40,1716194497523474157,1716194497683536157,160,509.172,476.212,-4.836480414396013,4.8031194643415045
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,41,1716194497711430157,1716194497999489157,288,454.802,496.244,-8.951229527062264,3.276639476564293
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,42,1716194498039301157,1716194498287233157,247,419.727,592.552,-11.612987373200708,-3.97990958504431
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,43,1716194498319399157,1716194498507408157,188,462.47,602.816,-8.379088417620526,-4.769060176492866
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,44,1716194498535217157,1716194498751363157,216,496.592,586.105,-5.784506170428804,-3.5147065146520977
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,45,1716194498775432157,1716194499043292157,267,526.865,566.006,-3.486609220582714,-1.9966860120768493
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,46,1716194499071418157,1716194499251417157,179,567.96,584.507,-0.37245892828599086,-3.4006698724713296
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,47,1716194499279390157,1716194499687462157,408,626.758,564.069,4.085227377135169,-1.8500626807943739
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,48,1716194499727449157,1716194500175490157,448,603.974,485.958,2.361321072407045,4.069823492198929
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,49,1716194500215275157,1716194500323384157,108,528.851,559.442,-3.3355834903949035,-1.4995741796317141
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,50,1716194500363486157,1716194500555408157,191,430.986,598.459,-10.76378082703283,-4.428978160739073
c0fe0f96-a4f3-43dc-84c8-91cfdb8c43a7,a4c2720b-5a3d-4520-bc91-3f15b3ae2c02,51,1716194500575387157,1716194500747417157,172,459.709,584.0,-8.578927889520212,-3.3478211584493742
