section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
c4639ca7-3cf2-4157-a36f-010f837f969c,60d13d16-0a7e-4b51-8c83-493c2098dc47,1,1716277979046334101,1716277979270483101,224,654.717,397.798,6.28031596006888,10.737465518920061
c4639ca7-3cf2-4157-a36f-010f837f969c,60d13d16-0a7e-4b51-8c83-493c2098dc47,2,1716277979298345101,1716277980242322101,943,595.304,388.797,1.725487202339369,11.437621624372955
c4639ca7-3cf2-4157-a36f-010f837f969c,60d13d16-0a7e-4b51-8c83-493c2098dc47,3,1716277980290334101,1716277980390331101,99,510.73,500.394,-4.711604655696429,2.9722222877245037
c4639ca7-3cf2-4157-a36f-010f837f969c,60d13d16-0a7e-4b51-8c83-493c2098dc47,4,1716277980414351101,1716277980682313101,267,471.321,524.866,-7.69208298939174,1.1173134122612896
c4639ca7-3cf2-4157-a36f-010f837f969c,60d13d16-0a7e-4b51-8c83-493c2098dc47,5,1716277980710313101,1716277980926340101,216,514.436,526.276,-4.427180650207458,1.0126282565528766
c4639ca7-3cf2-4157-a36f-010f837f969c,60d13d16-0a7e-4b51-8c83-493c2098dc47,6,1716277980958697101,1716277981126441101,167,583.519,523.285,0.8068713008086377,1.240453545462402
c4639ca7-3cf2-4157-a36f-010f837f969c,60d13d16-0a7e-4b51-8c83-493c2098dc47,7,1716277981154361101,1716277981298366101,144,628.352,557.051,4.205412541769775,-1.3183422103819908
c4639ca7-3cf2-4157-a36f-010f837f969c,60d13d16-0a7e-4b51-8c83-493c2098dc47,8,1716277981326344101,1716277981606371101,280,655.952,553.93,6.297778683389431,-1.0805820221407012
c4639ca7-3cf2-4157-a36f-010f837f969c,60d13d16-0a7e-4b51-8c83-493c2098dc47,9,1716277981634352101,1716277982390381101,756,630.987,551.124,4.404767060596908,-0.8692874505440961
c4639ca7-3cf2-4157-a36f-010f837f969c,60d13d16-0a7e-4b51-8c83-493c2098dc47,10,1716277982442354101,1716277982822379101,380,474.892,507.056,-7.425403554229451,2.463632954916084
c4639ca7-3cf2-4157-a36f-010f837f969c,60d13d16-0a7e-4b51-8c83-493c2098dc47,11,1716277982851348101,1716277983098324101,246,518.715,508.552,-4.10498871712286,2.355193181203038
c4639ca7-3cf2-4157-a36f-010f837f969c,60d13d16-0a7e-4b51-8c83-493c2098dc47,12,1716277983126519101,1716277983274311101,147,553.423,508.438,-1.474386026353096,2.365708237075168
c4639ca7-3cf2-4157-a36f-010f837f969c,60d13d16-0a7e-4b51-8c83-493c2098dc47,13,1716277983294340101,1716277983474313101,179,511.909,510.451,-4.620407830851324,2.2107951802963357
c4639ca7-3cf2-4157-a36f-010f837f969c,60d13d16-0a7e-4b51-8c83-493c2098dc47,14,1716277983506331101,1716277984362355101,856,581.229,526.716,0.6332311860122991,0.9803322102993237
c4639ca7-3cf2-4157-a36f-010f837f969c,60d13d16-0a7e-4b51-8c83-493c2098dc47,15,1716277984394342101,1716277984910363101,516,634.404,561.969,4.664777549258167,-1.6905257929865658
