section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
0d033f8d-772d-4a6d-a666-251e22664c5c,788c7551-4c6f-499f-ae47-92e34e486a03,1,1716288937648202048,1716288938528299048,880,530.252,520.71,-3.229570105992005,1.4347678605658425
0d033f8d-772d-4a6d-a666-251e22664c5c,788c7551-4c6f-499f-ae47-92e34e486a03,2,1716288938724224048,1716288938800087048,75,519.456,502.826,-4.049689491770705,2.788983666853876
0d033f8d-772d-4a6d-a666-251e22664c5c,788c7551-4c6f-499f-ae47-92e34e486a03,3,1716288938848213048,1716288939296178048,447,690.208,570.816,8.89947798983836,-2.353433044233799
0d033f8d-772d-4a6d-a666-251e22664c5c,788c7551-4c6f-499f-ae47-92e34e486a03,4,1716288939356205048,1716288939480116048,123,409.943,602.925,-12.362558800978151,-4.755765075282133
0d033f8d-772d-4a6d-a666-251e22664c5c,788c7551-4c6f-499f-ae47-92e34e486a03,5,1716288939504280048,1716288939952162048,447,391.437,657.615,-13.84305488951333,-8.84836494509548
0d033f8d-772d-4a6d-a666-251e22664c5c,788c7551-4c6f-499f-ae47-92e34e486a03,6,1716288940020183048,1716288940176297048,156,405.957,424.644,-12.734821111086891,8.645740838750305
0d033f8d-772d-4a6d-a666-251e22664c5c,788c7551-4c6f-499f-ae47-92e34e486a03,7,1716288940212208048,1716288940556136048,343,335.309,417.924,-18.137484991707144,9.074908826603096
0d033f8d-772d-4a6d-a666-251e22664c5c,788c7551-4c6f-499f-ae47-92e34e486a03,8,1716288940656137048,1716288941164530048,508,342.553,411.263,-17.601811787156226,9.580761810793026
0d033f8d-772d-4a6d-a666-251e22664c5c,788c7551-4c6f-499f-ae47-92e34e486a03,9,1716288941268287048,1716288941372129048,103,376.943,446.762,-14.906734400258227,6.9615139831339325
0d033f8d-772d-4a6d-a666-251e22664c5c,788c7551-4c6f-499f-ae47-92e34e486a03,10,1716288941420226048,1716288941532266048,112,541.977,428.196,-2.356647477306253,8.447495449799375
0d033f8d-772d-4a6d-a666-251e22664c5c,788c7551-4c6f-499f-ae47-92e34e486a03,11,1716288941644279048,1716288941832238048,187,537.802,435.097,-2.672996713408772,7.923624786638518
0d033f8d-772d-4a6d-a666-251e22664c5c,788c7551-4c6f-499f-ae47-92e34e486a03,12,1716288941888362048,1716288942284194048,395,448.221,591.088,-9.452835823044348,-3.8795076894251346
0d033f8d-772d-4a6d-a666-251e22664c5c,788c7551-4c6f-499f-ae47-92e34e486a03,13,1716288942324199048,1716288942548241048,224,551.606,605.694,-1.6147864920474524,-5.005585992724057
0d033f8d-772d-4a6d-a666-251e22664c5c,788c7551-4c6f-499f-ae47-92e34e486a03,14,1716288942588216048,1716288943056154048,467,404.516,599.859,-12.771359106389413,-4.522732008590118
0d033f8d-772d-4a6d-a666-251e22664c5c,788c7551-4c6f-499f-ae47-92e34e486a03,15,1716288943092155048,1716288943172189048,80,461.596,592.744,-8.439915477948787,-4.00842041642111
0d033f8d-772d-4a6d-a666-251e22664c5c,788c7551-4c6f-499f-ae47-92e34e486a03,16,1716288943292337048,1716288943628151048,335,537.0,607.352,-2.724231894866625,-5.129664799009895
0d033f8d-772d-4a6d-a666-251e22664c5c,788c7551-4c6f-499f-ae47-92e34e486a03,17,1716288943652326048,1716288943988218048,335,487.215,601.626,-6.501337700885499,-4.686508257871419
0d033f8d-772d-4a6d-a666-251e22664c5c,788c7551-4c6f-499f-ae47-92e34e486a03,18,1716288944240095048,1716288944724211048,484,546.248,604.83,-2.021514903280375,-4.939652332976464
0d033f8d-772d-4a6d-a666-251e22664c5c,788c7551-4c6f-499f-ae47-92e34e486a03,19,1716288944752158048,1716288944856260048,104,613.901,610.334,3.11859900350967,-5.356067925513925
0d033f8d-772d-4a6d-a666-251e22664c5c,788c7551-4c6f-499f-ae47-92e34e486a03,20,1716288944936226048,1716288945132130048,195,596.638,450.936,1.8102030256975745,6.725595687992552
0d033f8d-772d-4a6d-a666-251e22664c5c,788c7551-4c6f-499f-ae47-92e34e486a03,21,1716288945160495048,1716288945292241048,131,628.783,438.676,4.26425696927975,7.650129955664022
0d033f8d-772d-4a6d-a666-251e22664c5c,788c7551-4c6f-499f-ae47-92e34e486a03,22,1716288945344236048,1716288945568265048,224,471.654,585.173,-7.674322158583446,-3.439242249901927
0d033f8d-772d-4a6d-a666-251e22664c5c,788c7551-4c6f-499f-ae47-92e34e486a03,23,1716288945608224048,1716288945804207048,195,567.757,600.289,-0.38804871101595595,-4.596807277776378
0d033f8d-772d-4a6d-a666-251e22664c5c,788c7551-4c6f-499f-ae47-92e34e486a03,24,1716288945832219048,1716288945908336048,76,527.419,607.907,-3.4518899816888537,-5.170370610923929
0d033f8d-772d-4a6d-a666-251e22664c5c,788c7551-4c6f-499f-ae47-92e34e486a03,25,1716288946236160048,1716288946488288048,252,688.022,458.963,8.763583609638362,6.096173007343351
0d033f8d-772d-4a6d-a666-251e22664c5c,788c7551-4c6f-499f-ae47-92e34e486a03,26,1716288946536142048,1716288947620306048,1084,575.664,430.858,0.2142579978312604,8.248799232689029
